NE_NMCAID_NORIGDIS_NEF69,0.6,Demographic
NE_NMCAID_NORIGDIS_NEF70_74,0.69,Demographic
NE_NMCAID_NORIGDIS_NEF75_79,0.86,Demographic
NE_NMCAID_NORIGDIS_NEF80_84,1.013,Demographic
NE_NMCAID_NORIGDIS_NEF85_89,1.293,Demographic
NE_NMCAID_NORIGDIS_NEF90_94,1.293,Demographic
NE_NMCAID_NORIGDIS_NEF95_GT,1.293,Demographic
NE_NMCAID_NORIGDIS_NEM0_34,0.442,Demographic
NE_NMCAID_NORIGDIS_NEM35_44,0.657,Demographic
NE_NMCAID_NORIGDIS_NEM45_54,0.864,Demographic
NE_NMCAID_NORIGDIS_NEM55_59,0.903,Demographic
NE_NMCAID_NORIGDIS_NEM60_64,0.92,Demographic
NE_NMCAID_NORIGDIS_NEM65,0.517,Demographic
NE_NMCAID_NORIGDIS_NEM66,0.533,Demographic
NE_NMCAID_NORIGDIS_NEM67,0.582,Demographic
NE_NMCAID_NORIGDIS_NEM68,0.626,Demographic
NE_NMCAID_NORIGDIS_NEM69,0.69,Demographic
NE_NMCAID_NORIGDIS_NEM70_74,0.785,Demographic
NE_NMCAID_NORIGDIS_NEM75_79,1.059,Demographic
NE_NMCAID_NORIGDIS_NEM80_84,1.246,Demographic
NE_NMCAID_NORIGDIS_NEM85_89,1.497,Demographic
NE_NMCAID_NORIGDIS_NEM90_94,1.497,Demographic
NE_NMCAID_NORIGDIS_NEM95_GT,1.497,Demographic
NE_MCAID_NORIGDIS_NEF0_34,0.969,Demographic
NE_MCAID_NORIGDIS_NEF35_44,1.202,Demographic
NE_MCAID_NORIGDIS_NEF45_54,1.305,Demographic
NE_MCAID_NORIGDIS_NEF55_59,1.307,Demographic
NE_MCAID_NORIGDIS_NEF60_64,1.408,Demographic
NE_MCAID_NORIGDIS_NEF65,0.993,Demographic
NE_MCAID_NORIGDIS_NEF66,0.897,Demographic
NE_MCAID_NORIGDIS_NEF67,0.919,Demographic
NE_MCAID_NORIGDIS_NEF68,0.95,Demographic
NE_MCAID_NORIGDIS_NEF69,0.95,Demographic
NE_MCAID_NORIGDIS_NEF70_74,0.985,Demographic
NE_MCAID_NORIGDIS_NEF75_79,1.133,Demographic
NE_MCAID_NORIGDIS_NEF80_84,1.352,Demographic
NE_MCAID_NORIGDIS_NEF85_89,1.535,Demographic
NE_MCAID_NORIGDIS_NEF90_94,1.701,Demographic
NE_MCAID_NORIGDIS_NEF95_GT,1.701,Demographic
NE_MCAID_NORIGDIS_NEM0_34,0.734,Demographic
NE_MCAID_NORIGDIS_NEM35_44,1.059,Demographic
NE_MCAID_NORIGDIS_NEM45_54,1.353,Demographic
NE_MCAID_NORIGDIS_NEM55_59,1.418,Demographic
NE_MCAID_NORIGDIS_NEM60_64,1.55,Demographic
NE_MCAID_NORIGDIS_NEM65,1.144,Demographic
NE_MCAID_NORIGDIS_NEM66,1.094,Demographic
NE_MCAID_NORIGDIS_NEM67,1.151,Demographic
NE_MCAID_NORIGDIS_NEM68,1.202,Demographic
NE_MCAID_NORIGDIS_NEM69,1.202,Demographic
NE_MCAID_NORIGDIS_NEM70_74,1.298,Demographic
NE_MCAID_NORIGDIS_NEM75_79,1.407,Demographic
NE_MCAID_NORIGDIS_NEM80_84,1.555,Demographic
NE_MCAID_NORIGDIS_NEM85_89,1.777,Demographic
NE_MCAID_NORIGDIS_NEM90_94,1.777,Demographic
NE_MCAID_NORIGDIS_NEM95_GT,1.777,Demographic
NE_NMCAID_ORIGDIS_NEF65,1.122,Demographic
NE_NMCAID_ORIGDIS_NEF66,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF67,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF68,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF69,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF70_74,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF75_79,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF80_84,1.174,Demographic
NE_NMCAID_ORIGDIS_NEF85_89,1.293,Demographic
NE_NMCAID_ORIGDIS_NEF90_94,1.293,Demographic
NE_NMCAID_ORIGDIS_NEF95_GT,1.293,Demographic
NE_NMCAID_ORIGDIS_NEM65,0.92,Demographic
NE_NMCAID_ORIGDIS_NEM66,1.071,Demographic
NE_NMCAID_ORIGDIS_NEM67,1.123,Demographic
NE_NMCAID_ORIGDIS_NEM68,1.123,Demographic
NE_NMCAID_ORIGDIS_NEM69,1.319,Demographic
NE_NMCAID_ORIGDIS_NEM70_74,1.408,Demographic
NE_NMCAID_ORIGDIS_NEM75_79,1.408,Demographic
NE_NMCAID_ORIGDIS_NEM80_84,1.408,Demographic
NE_NMCAID_ORIGDIS_NEM85_89,1.497,Demographic
NE_NMCAID_ORIGDIS_NEM90_94,1.497,Demographic
NE_NMCAID_ORIGDIS_NEM95_GT,1.497,Demographic
NE_MCAID_ORIGDIS_NEF65,1.462,Demographic
NE_MCAID_ORIGDIS_NEF66,1.887,Demographic
NE_MCAID_ORIGDIS_NEF67,1.887,Demographic
NE_MCAID_ORIGDIS_NEF68,1.887,Demographic
NE_MCAID_ORIGDIS_NEF69,1.887,Demographic
NE_MCAID_ORIGDIS_NEF70_74,1.887,Demographic
NE_MCAID_ORIGDIS_NEF75_79,1.887,Demographic
NE_MCAID_ORIGDIS_NEF80_84,1.887,Demographic
NE_MCAID_ORIGDIS_NEF85_89,1.887,Demographic
NE_MCAID_ORIGDIS_NEF90_94,1.887,Demographic
NE_MCAID_ORIGDIS_NEF95_GT,1.887,Demographic
NE_MCAID_ORIGDIS_NEM65,1.811,Demographic
NE_MCAID_ORIGDIS_NEM66,2.198,Demographic
NE_MCAID_ORIGDIS_NEM67,2.198,Demographic
NE_MCAID_ORIGDIS_NEM68,2.198,Demographic
NE_MCAID_ORIGDIS_NEM69,2.198,Demographic
NE_MCAID_ORIGDIS_NEM70_74,2.198,Demographic
NE_MCAID_ORIGDIS_NEM75_79,2.198,Demographic
NE_MCAID_ORIGDIS_NEM80_84,2.198,Demographic
NE_MCAID_ORIGDIS_NEM85_89,2.198,Demographic
NE_MCAID_ORIGDIS_NEM90_94,2.198,Demographic
NE_MCAID_ORIGDIS_NEM95_GT,2.198,Demographic
SNPNE_NMCAID_NORIGDIS_NEF0_34,1.513,Demographic
SNPNE_NMCAID_NORIGDIS_NEF35_44,1.513,Demographic
SNPNE_NMCAID_NORIGDIS_NEF45_54,1.513,Demographic
SNPNE_NMCAID_NORIGDIS_NEF55_59,1.613,Demographic
SNPNE_NMCAID_NORIGDIS_NEF60_64,1.683,Demographic
SNPNE_NMCAID_NORIGDIS_NEF65,1.016,Demographic
SNPNE_NMCAID_NORIGDIS_NEF66,1.016,Demographic
SNPNE_NMCAID_NORIGDIS_NEF67,1.084,Demographic
SNPNE_NMCAID_NORIGDIS_NEF68,1.12,Demographic
SNPNE_NMCAID_NORIGDIS_NEF69,1.174,Demographic
SNPNE_NMCAID_NORIGDIS_NEF70_74,1.319,Demographic
SNPNE_NMCAID_NORIGDIS_NEF75_79,1.519,Demographic
SNPNE_NMCAID_NORIGDIS_NEF80_84,1.743,Demographic
SNPNE_NMCAID_NORIGDIS_NEF85_89,1.96,Demographic
SNPNE_NMCAID_NORIGDIS_NEF90_94,2.148,Demographic
SNPNE_NMCAID_NORIGDIS_NEF95_GT,2.148,Demographic
SNPNE_NMCAID_NORIGDIS_NEM0_34,1.289,Demographic
SNPNE_NMCAID_NORIGDIS_NEM35_44,1.289,Demographic
SNPNE_NMCAID_NORIGDIS_NEM45_54,1.506,Demographic
SNPNE_NMCAID_NORIGDIS_NEM55_59,1.634,Demographic
SNPNE_NMCAID_NORIGDIS_NEM60_64,1.673,Demographic
SNPNE_NMCAID_NORIGDIS_NEM65,0.994,Demographic
SNPNE_NMCAID_NORIGDIS_NEM66,0.994,Demographic
SNPNE_NMCAID_NORIGDIS_NEM67,1.029,Demographic
SNPNE_NMCAID_NORIGDIS_NEM68,1.093,Demographic
SNPNE_NMCAID_NORIGDIS_NEM69,1.151,Demographic
SNPNE_NMCAID_NORIGDIS_NEM70_74,1.352,Demographic
SNPNE_NMCAID_NORIGDIS_NEM75_79,1.585,Demographic
SNPNE_NMCAID_NORIGDIS_NEM80_84,1.831,Demographic
SNPNE_NMCAID_NORIGDIS_NEM85_89,2.087,Demographic
SNPNE_NMCAID_NORIGDIS_NEM90_94,2.34,Demographic
SNPNE_NMCAID_NORIGDIS_NEM95_GT,2.34,Demographic
SNPNE_MCAID_NORIGDIS_NEF0_34,1.776,Demographic
SNPNE_MCAID_NORIGDIS_NEF35_44,1.776,Demographic
SNPNE_MCAID_NORIGDIS_NEF45_54,2.007,Demographic
SNPNE_MCAID_NORIGDIS_NEF55_59,2.091,Demographic
SNPNE_MCAID_NORIGDIS_NEF60_64,2.119,Demographic
SNPNE_MCAID_NORIGDIS_NEF65,1.393,Demographic
SNPNE_MCAID_NORIGDIS_NEF66,1.393,Demographic
SNPNE_MCAID_NORIGDIS_NEF67,1.491,Demographic
SNPNE_MCAID_NORIGDIS_NEF68,1.563,Demographic
SNPNE_MCAID_NORIGDIS_NEF69,1.58,Demographic
SNPNE_MCAID_NORIGDIS_NEF70_74,1.788,Demographic
SNPNE_MCAID_NORIGDIS_NEF75_79,1.965,Demographic
SNPNE_MCAID_NORIGDIS_NEF80_84,2.174,Demographic
SNPNE_MCAID_NORIGDIS_NEF85_89,2.453,Demographic
SNPNE_MCAID_NORIGDIS_NEF90_94,2.633,Demographic
SNPNE_MCAID_NORIGDIS_NEF95_GT,2.633,Demographic
SNPNE_MCAID_NORIGDIS_NEM0_34,1.547,Demographic
SNPNE_MCAID_NORIGDIS_NEM35_44,1.547,Demographic
SNPNE_MCAID_NORIGDIS_NEM45_54,1.858,Demographic
SNPNE_MCAID_NORIGDIS_NEM55_59,2.037,Demographic
SNPNE_MCAID_NORIGDIS_NEM60_64,2.165,Demographic
SNPNE_MCAID_NORIGDIS_NEM65,1.533,Demographic
SNPNE_MCAID_NORIGDIS_NEM66,1.533,Demographic
SNPNE_MCAID_NORIGDIS_NEM67,1.651,Demographic
SNPNE_MCAID_NORIGDIS_NEM68,1.651,Demographic
SNPNE_MCAID_NORIGDIS_NEM69,1.651,Demographic
SNPNE_MCAID_NORIGDIS_NEM70_74,1.966,Demographic
SNPNE_MCAID_NORIGDIS_NEM75_79,2.125,Demographic
SNPNE_MCAID_NORIGDIS_NEM80_84,2.251,Demographic
SNPNE_MCAID_NORIGDIS_NEM85_89,2.581,Demographic
SNPNE_MCAID_NORIGDIS_NEM90_94,2.581,Demographic
SNPNE_MCAID_NORIGDIS_NEM95_GT,2.581,Demographic
SNPNE_NMCAID_ORIGDIS_NEF65,1.82,Demographic
SNPNE_NMCAID_ORIGDIS_NEF66,1.82,Demographic
SNPNE_NMCAID_ORIGDIS_NEF67,1.837,Demographic
SNPNE_NMCAID_ORIGDIS_NEF68,1.837,Demographic
SNPNE_NMCAID_ORIGDIS_NEF69,1.837,Demographic
SNPNE_NMCAID_ORIGDIS_NEF70_74,2.004,Demographic
SNPNE_NMCAID_ORIGDIS_NEF75_79,2.103,Demographic
SNPNE_NMCAID_ORIGDIS_NEF80_84,2.453,Demographic
SNPNE_NMCAID_ORIGDIS_NEF85_89,2.453,Demographic
SNPNE_NMCAID_ORIGDIS_NEF90_94,2.453,Demographic
SNPNE_NMCAID_ORIGDIS_NEF95_GT,2.453,Demographic
SNPNE_NMCAID_ORIGDIS_NEM65,1.676,Demographic
SNPNE_NMCAID_ORIGDIS_NEM66,1.676,Demographic
SNPNE_NMCAID_ORIGDIS_NEM67,1.729,Demographic
SNPNE_NMCAID_ORIGDIS_NEM68,1.748,Demographic
SNPNE_NMCAID_ORIGDIS_NEM69,1.8,Demographic
SNPNE_NMCAID_ORIGDIS_NEM70_74,1.935,Demographic
SNPNE_NMCAID_ORIGDIS_NEM75_79,2.065,Demographic
SNPNE_NMCAID_ORIGDIS_NEM80_84,2.328,Demographic
SNPNE_NMCAID_ORIGDIS_NEM85_89,2.328,Demographic
SNPNE_NMCAID_ORIGDIS_NEM90_94,2.328,Demographic
SNPNE_NMCAID_ORIGDIS_NEM95_GT,2.328,Demographic
SNPNE_MCAID_ORIGDIS_NEF65,2.202,Demographic
SNPNE_MCAID_ORIGDIS_NEF66,2.202,Demographic
SNPNE_MCAID_ORIGDIS_NEF67,2.217,Demographic
SNPNE_MCAID_ORIGDIS_NEF68,2.241,Demographic
SNPNE_MCAID_ORIGDIS_NEF69,2.329,Demographic
SNPNE_MCAID_ORIGDIS_NEF70_74,2.416,Demographic
SNPNE_MCAID_ORIGDIS_NEF75_79,2.535,Demographic
SNPNE_MCAID_ORIGDIS_NEF80_84,2.724,Demographic
SNPNE_MCAID_ORIGDIS_NEF85_89,2.724,Demographic
SNPNE_MCAID_ORIGDIS_NEF90_94,2.724,Demographic
SNPNE_MCAID_ORIGDIS_NEF95_GT,2.724,Demographic
SNPNE_MCAID_ORIGDIS_NEM65,2.175,Demographic
SNPNE_MCAID_ORIGDIS_NEM66,2.175,Demographic
SNPNE_MCAID_ORIGDIS_NEM67,2.176,Demographic
SNPNE_MCAID_ORIGDIS_NEM68,2.176,Demographic
SNPNE_MCAID_ORIGDIS_NEM69,2.176,Demographic
SNPNE_MCAID_ORIGDIS_NEM70_74,2.401,Demographic
SNPNE_MCAID_ORIGDIS_NEM75_79,2.481,Demographic
SNPNE_MCAID_ORIGDIS_NEM80_84,2.755,Demographic
SNPNE_MCAID_ORIGDIS_NEM85_89,2.755,Demographic
SNPNE_MCAID_ORIGDIS_NEM90_94,2.755,Demographic
SNPNE_MCAID_ORIGDIS_NEM95_GT,2.755,Demographic
